internal_requirement_id,stage_id,stage_label,topic_id,topic_label,subtopic_id,subtopic_label,code,citation_label,notes
CSR-SCH3_1-PART3-LEPHS-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-LEPHS-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_2-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_2-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_2-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_2-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_2-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_2-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_2-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_2-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_3-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_3-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_3-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_3-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_3-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_3-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_3-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_3-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_4-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_4-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_4-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_4-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_4-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_4-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_4-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-METHYLPHENOL_4-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_2-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_2-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_2-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_2-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_2-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_2-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_2-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_2-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_4-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_4-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_4-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_4-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_4-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_4-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_4-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-NITROPHENOL_4-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PENTACHLOROBENZENE_1_2_3_4_5-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PENTACHLOROBENZENE_1_2_3_4_5-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PENTACHLOROBENZENE_1_2_3_4_5-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PENTACHLOROBENZENE_1_2_3_4_5-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PENTACHLOROBENZENE_1_2_3_4_5-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PENTACHLOROBENZENE_1_2_3_4_5-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PENTACHLOROBENZENE_1_2_3_4_5-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PENTACHLOROBENZENE_1_2_3_4_5-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENANTHRENE-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENANTHRENE-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENANTHRENE-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENANTHRENE-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENANTHRENE-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENANTHRENE-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENANTHRENE-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENANTHRENE-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENOL_2_METHYL_4_6_DINITRO_DNOC-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENOL_2_METHYL_4_6_DINITRO_DNOC-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENOL_2_METHYL_4_6_DINITRO_DNOC-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENOL_2_METHYL_4_6_DINITRO_DNOC-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENOL_2_METHYL_4_6_DINITRO_DNOC-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENOL_2_METHYL_4_6_DINITRO_DNOC-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENOL_2_METHYL_4_6_DINITRO_DNOC-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PHENOL_2_METHYL_4_6_DINITRO_DNOC-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PYRENE-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PYRENE-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PYRENE-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PYRENE-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PYRENE-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PYRENE-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PYRENE-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-PYRENE-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-SILVER-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-SILVER-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-SILVER-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-SILVER-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-SILVER-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-SILVER-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-SILVER-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-SILVER-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-STYRENE-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-STYRENE-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-STYRENE-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-STYRENE-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-STYRENE-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-STYRENE-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-STYRENE-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-STYRENE-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-SULFUR_ELEMENTAL-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_4-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_4-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_4-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_4-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_4-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_4-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_4-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_4-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_5-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_5-CL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_5-IL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_5-PL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_5-RLHD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_5-RLLD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_5-WLN,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_3_5-WLR,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
CSR-SCH3_1-PART3-TETRACHLOROBENZENE_1_2_4_5-AL,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Standards - Ecological (Part 3),Soil Standards - Ecological (Part 3),CSR_375_96,CSR,
